orderNumber,warehouseCode,shippedDate,requiredDate,orderDate,delivery_margin_days
10206,b,2003-12-08,2003-12-13,2003-12-05,5
10207,b,2003-12-11,2003-12-17,2003-12-09,6
10207,d,2003-12-11,2003-12-17,2003-12-09,6
10207,b,2003-12-11,2003-12-17,2003-12-09,6
10207,d,2003-12-11,2003-12-17,2003-12-09,6
10207,d,2003-12-11,2003-12-17,2003-12-09,6
10207,b,2003-12-11,2003-12-17,2003-12-09,6
10207,b,2003-12-11,2003-12-17,2003-12-09,6
10207,d,2003-12-11,2003-12-17,2003-12-09,6
10207,b,2003-12-11,2003-12-17,2003-12-09,6
10207,d,2003-12-11,2003-12-17,2003-12-09,6
10207,b,2003-12-11,2003-12-17,2003-12-09,6
10207,b,2003-12-11,2003-12-17,2003-12-09,6
10207,d,2003-12-11,2003-12-17,2003-12-09,6
10207,d,2003-12-11,2003-12-17,2003-12-09,6
10207,d,2003-12-11,2003-12-17,2003-12-09,6
10207,d,2003-12-11,2003-12-17,2003-12-09,6
10208,b,2004-01-04,2004-01-11,2004-01-02,7
10208,b,2004-01-04,2004-01-11,2004-01-02,7
10208,b,2004-01-04,2004-01-11,2004-01-02,7
10208,c,2004-01-04,2004-01-11,2004-01-02,7
10208,d,2004-01-04,2004-01-11,2004-01-02,7
10208,c,2004-01-04,2004-01-11,2004-01-02,7
10208,d,2004-01-04,2004-01-11,2004-01-02,7
10208,c,2004-01-04,2004-01-11,2004-01-02,7
10208,d,2004-01-04,2004-01-11,2004-01-02,7
10208,d,2004-01-04,2004-01-11,2004-01-02,7
10208,d,2004-01-04,2004-01-11,2004-01-02,7
10208,d,2004-01-04,2004-01-11,2004-01-02,7
10208,d,2004-01-04,2004-01-11,2004-01-02,7
10208,d,2004-01-04,2004-01-11,2004-01-02,7
10208,d,2004-01-04,2004-01-11,2004-01-02,7
10209,b,2004-01-12,2004-01-15,2004-01-09,3
10209,d,2004-01-12,2004-01-15,2004-01-09,3
10209,c,2004-01-12,2004-01-15,2004-01-09,3
10209,a,2004-01-12,2004-01-15,2004-01-09,3
10209,c,2004-01-12,2004-01-15,2004-01-09,3
10209,c,2004-01-12,2004-01-15,2004-01-09,3
10209,d,2004-01-12,2004-01-15,2004-01-09,3
10209,a,2004-01-12,2004-01-15,2004-01-09,3
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,c,2004-01-20,2004-01-22,2004-01-12,2
10210,c,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10210,a,2004-01-20,2004-01-22,2004-01-12,2
10211,a,2004-01-18,2004-01-25,2004-01-15,7
10211,b,2004-01-18,2004-01-25,2004-01-15,7
10211,a,2004-01-18,2004-01-25,2004-01-15,7
10211,b,2004-01-18,2004-01-25,2004-01-15,7
10211,b,2004-01-18,2004-01-25,2004-01-15,7
10211,b,2004-01-18,2004-01-25,2004-01-15,7
10211,a,2004-01-18,2004-01-25,2004-01-15,7
10211,b,2004-01-18,2004-01-25,2004-01-15,7
10211,a,2004-01-18,2004-01-25,2004-01-15,7
10211,a,2004-01-18,2004-01-25,2004-01-15,7
10211,b,2004-01-18,2004-01-25,2004-01-15,7
10211,b,2004-01-18,2004-01-25,2004-01-15,7
10211,a,2004-01-18,2004-01-25,2004-01-15,7
10211,a,2004-01-18,2004-01-25,2004-01-15,7
10211,a,2004-01-18,2004-01-25,2004-01-15,7
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10212,b,2004-01-18,2004-01-24,2004-01-16,6
10213,c,2004-01-27,2004-01-28,2004-01-22,1
10213,b,2004-01-27,2004-01-28,2004-01-22,1
10213,b,2004-01-27,2004-01-28,2004-01-22,1
10214,c,2004-01-29,2004-02-04,2004-01-26,6
10214,c,2004-01-29,2004-02-04,2004-01-26,6
10214,c,2004-01-29,2004-02-04,2004-01-26,6
10214,c,2004-01-29,2004-02-04,2004-01-26,6
10214,c,2004-01-29,2004-02-04,2004-01-26,6
10214,c,2004-01-29,2004-02-04,2004-01-26,6
10214,c,2004-01-29,2004-02-04,2004-01-26,6
10215,b,2004-02-01,2004-02-08,2004-01-29,7
10215,d,2004-02-01,2004-02-08,2004-01-29,7
10215,c,2004-02-01,2004-02-08,2004-01-29,7
10215,c,2004-02-01,2004-02-08,2004-01-29,7
10215,c,2004-02-01,2004-02-08,2004-01-29,7
10215,c,2004-02-01,2004-02-08,2004-01-29,7
10215,c,2004-02-01,2004-02-08,2004-01-29,7
10215,c,2004-02-01,2004-02-08,2004-01-29,7
10215,c,2004-02-01,2004-02-08,2004-01-29,7
10215,c,2004-02-01,2004-02-08,2004-01-29,7
10216,d,2004-02-04,2004-02-10,2004-02-02,6
10217,b,2004-02-06,2004-02-14,2004-02-04,8
10217,d,2004-02-06,2004-02-14,2004-02-04,8
10217,d,2004-02-06,2004-02-14,2004-02-04,8
10217,d,2004-02-06,2004-02-14,2004-02-04,8
10217,d,2004-02-06,2004-02-14,2004-02-04,8
10217,d,2004-02-06,2004-02-14,2004-02-04,8
10217,b,2004-02-06,2004-02-14,2004-02-04,8
10218,d,2004-02-11,2004-02-16,2004-02-09,5
10218,b,2004-02-11,2004-02-16,2004-02-09,5
10219,d,2004-02-12,2004-02-17,2004-02-10,5
10219,b,2004-02-12,2004-02-17,2004-02-10,5
10219,b,2004-02-12,2004-02-17,2004-02-10,5
10219,d,2004-02-12,2004-02-17,2004-02-10,5
10220,b,2004-02-16,2004-02-19,2004-02-12,3
10220,b,2004-02-16,2004-02-19,2004-02-12,3
10220,b,2004-02-16,2004-02-19,2004-02-12,3
10220,b,2004-02-16,2004-02-19,2004-02-12,3
10220,b,2004-02-16,2004-02-19,2004-02-12,3
10220,b,2004-02-16,2004-02-19,2004-02-12,3
10220,d,2004-02-16,2004-02-19,2004-02-12,3
10220,d,2004-02-16,2004-02-19,2004-02-12,3
10220,d,2004-02-16,2004-02-19,2004-02-12,3
10221,c,2004-02-19,2004-02-26,2004-02-18,7
10221,d,2004-02-19,2004-02-26,2004-02-18,7
10221,c,2004-02-19,2004-02-26,2004-02-18,7
10221,d,2004-02-19,2004-02-26,2004-02-18,7
10221,d,2004-02-19,2004-02-26,2004-02-18,7
10222,b,2004-02-20,2004-02-27,2004-02-19,7
10222,a,2004-02-20,2004-02-27,2004-02-19,7
10222,d,2004-02-20,2004-02-27,2004-02-19,7
10222,c,2004-02-20,2004-02-27,2004-02-19,7
10222,a,2004-02-20,2004-02-27,2004-02-19,7
10222,c,2004-02-20,2004-02-27,2004-02-19,7
10222,c,2004-02-20,2004-02-27,2004-02-19,7
10222,c,2004-02-20,2004-02-27,2004-02-19,7
10222,a,2004-02-20,2004-02-27,2004-02-19,7
10222,d,2004-02-20,2004-02-27,2004-02-19,7
10222,d,2004-02-20,2004-02-27,2004-02-19,7
10222,a,2004-02-20,2004-02-27,2004-02-19,7
10222,d,2004-02-20,2004-02-27,2004-02-19,7
10222,d,2004-02-20,2004-02-27,2004-02-19,7
10222,d,2004-02-20,2004-02-27,2004-02-19,7
10222,a,2004-02-20,2004-02-27,2004-02-19,7
10222,a,2004-02-20,2004-02-27,2004-02-19,7
10222,d,2004-02-20,2004-02-27,2004-02-19,7
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,c,2004-02-24,2004-02-29,2004-02-20,5
10223,c,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10223,a,2004-02-24,2004-02-29,2004-02-20,5
10224,a,2004-02-26,2004-03-02,2004-02-21,5
10224,a,2004-02-26,2004-03-02,2004-02-21,5
10224,a,2004-02-26,2004-03-02,2004-02-21,5
10224,a,2004-02-26,2004-03-02,2004-02-21,5
10224,a,2004-02-26,2004-03-02,2004-02-21,5
10224,a,2004-02-26,2004-03-02,2004-02-21,5
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10225,b,2004-02-24,2004-03-01,2004-02-22,6
10226,b,2004-03-02,2004-03-06,2004-02-26,4
10226,b,2004-03-02,2004-03-06,2004-02-26,4
10226,b,2004-03-02,2004-03-06,2004-02-26,4
10226,b,2004-03-02,2004-03-06,2004-02-26,4
10226,b,2004-03-02,2004-03-06,2004-02-26,4
10226,b,2004-03-02,2004-03-06,2004-02-26,4
10226,b,2004-03-02,2004-03-06,2004-02-26,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,b,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10227,b,2004-03-08,2004-03-12,2004-03-02,4
10227,b,2004-03-08,2004-03-12,2004-03-02,4
10227,b,2004-03-08,2004-03-12,2004-03-02,4
10227,c,2004-03-08,2004-03-12,2004-03-02,4
10228,b,2004-03-13,2004-03-18,2004-03-10,5
10228,d,2004-03-13,2004-03-18,2004-03-10,5
10228,c,2004-03-13,2004-03-18,2004-03-10,5
10228,c,2004-03-13,2004-03-18,2004-03-10,5
10228,c,2004-03-13,2004-03-18,2004-03-10,5
10228,c,2004-03-13,2004-03-18,2004-03-10,5
10229,b,2004-03-12,2004-03-20,2004-03-11,8
10229,d,2004-03-12,2004-03-20,2004-03-11,8
10229,d,2004-03-12,2004-03-20,2004-03-11,8
10229,d,2004-03-12,2004-03-20,2004-03-11,8
10229,d,2004-03-12,2004-03-20,2004-03-11,8
10229,b,2004-03-12,2004-03-20,2004-03-11,8
10229,d,2004-03-12,2004-03-20,2004-03-11,8
10229,c,2004-03-12,2004-03-20,2004-03-11,8
10229,d,2004-03-12,2004-03-20,2004-03-11,8
10229,b,2004-03-12,2004-03-20,2004-03-11,8
10229,d,2004-03-12,2004-03-20,2004-03-11,8
10229,d,2004-03-12,2004-03-20,2004-03-11,8
10229,d,2004-03-12,2004-03-20,2004-03-11,8
10229,b,2004-03-12,2004-03-20,2004-03-11,8
10230,b,2004-03-20,2004-03-24,2004-03-15,4
10230,b,2004-03-20,2004-03-24,2004-03-15,4
10230,b,2004-03-20,2004-03-24,2004-03-15,4
10230,b,2004-03-20,2004-03-24,2004-03-15,4
10230,b,2004-03-20,2004-03-24,2004-03-15,4
10230,d,2004-03-20,2004-03-24,2004-03-15,4
10230,d,2004-03-20,2004-03-24,2004-03-15,4
10230,d,2004-03-20,2004-03-24,2004-03-15,4
10231,b,2004-03-25,2004-03-26,2004-03-19,1
10231,b,2004-03-25,2004-03-26,2004-03-19,1
10232,c,2004-03-25,2004-03-30,2004-03-20,5
10232,d,2004-03-25,2004-03-30,2004-03-20,5
10232,c,2004-03-25,2004-03-30,2004-03-20,5
10232,d,2004-03-25,2004-03-30,2004-03-20,5
10232,d,2004-03-25,2004-03-30,2004-03-20,5
10232,d,2004-03-25,2004-03-30,2004-03-20,5
10232,d,2004-03-25,2004-03-30,2004-03-20,5
10232,d,2004-03-25,2004-03-30,2004-03-20,5
10233,c,2004-04-02,2004-04-04,2004-03-29,2
10233,d,2004-04-02,2004-04-04,2004-03-29,2
10233,d,2004-04-02,2004-04-04,2004-03-29,2
10234,b,2004-04-02,2004-04-05,2004-03-30,3
10234,a,2004-04-02,2004-04-05,2004-03-30,3
10234,d,2004-04-02,2004-04-05,2004-03-30,3
10234,c,2004-04-02,2004-04-05,2004-03-30,3
10234,a,2004-04-02,2004-04-05,2004-03-30,3
10234,c,2004-04-02,2004-04-05,2004-03-30,3
10234,c,2004-04-02,2004-04-05,2004-03-30,3
10234,d,2004-04-02,2004-04-05,2004-03-30,3
10234,a,2004-04-02,2004-04-05,2004-03-30,3
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10235,c,2004-04-06,2004-04-12,2004-04-02,6
10235,c,2004-04-06,2004-04-12,2004-04-02,6
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10235,a,2004-04-06,2004-04-12,2004-04-02,6
10236,a,2004-04-08,2004-04-11,2004-04-03,3
10236,a,2004-04-08,2004-04-11,2004-04-03,3
10236,a,2004-04-08,2004-04-11,2004-04-03,3
10237,a,2004-04-10,2004-04-12,2004-04-05,2
10237,a,2004-04-10,2004-04-12,2004-04-05,2
10237,a,2004-04-10,2004-04-12,2004-04-05,2
10237,a,2004-04-10,2004-04-12,2004-04-05,2
10237,a,2004-04-10,2004-04-12,2004-04-05,2
10237,a,2004-04-10,2004-04-12,2004-04-05,2
10237,a,2004-04-10,2004-04-12,2004-04-05,2
10237,a,2004-04-10,2004-04-12,2004-04-05,2
10237,a,2004-04-10,2004-04-12,2004-04-05,2
10238,b,2004-04-10,2004-04-16,2004-04-09,6
10238,b,2004-04-10,2004-04-16,2004-04-09,6
10238,b,2004-04-10,2004-04-16,2004-04-09,6
10238,b,2004-04-10,2004-04-16,2004-04-09,6
10238,b,2004-04-10,2004-04-16,2004-04-09,6
10238,b,2004-04-10,2004-04-16,2004-04-09,6
10238,b,2004-04-10,2004-04-16,2004-04-09,6
10238,b,2004-04-10,2004-04-16,2004-04-09,6
10239,b,2004-04-17,2004-04-21,2004-04-12,4
10239,b,2004-04-17,2004-04-21,2004-04-12,4
10239,b,2004-04-17,2004-04-21,2004-04-12,4
10239,b,2004-04-17,2004-04-21,2004-04-12,4
10239,b,2004-04-17,2004-04-21,2004-04-12,4
10240,b,2004-04-20,2004-04-20,2004-04-13,0
10240,b,2004-04-20,2004-04-20,2004-04-13,0
10240,b,2004-04-20,2004-04-20,2004-04-13,0
10241,b,2004-04-19,2004-04-20,2004-04-13,1
10241,c,2004-04-19,2004-04-20,2004-04-13,1
10241,c,2004-04-19,2004-04-20,2004-04-13,1
10241,b,2004-04-19,2004-04-20,2004-04-13,1
10241,c,2004-04-19,2004-04-20,2004-04-13,1
10241,b,2004-04-19,2004-04-20,2004-04-13,1
10241,b,2004-04-19,2004-04-20,2004-04-13,1
10241,b,2004-04-19,2004-04-20,2004-04-13,1
10241,b,2004-04-19,2004-04-20,2004-04-13,1
10241,b,2004-04-19,2004-04-20,2004-04-13,1
10241,b,2004-04-19,2004-04-20,2004-04-13,1
10241,b,2004-04-19,2004-04-20,2004-04-13,1
10242,c,2004-04-25,2004-04-28,2004-04-20,3
10243,c,2004-04-28,2004-05-03,2004-04-26,5
10243,c,2004-04-28,2004-05-03,2004-04-26,5
10244,c,2004-05-04,2004-05-09,2004-04-29,5
10244,c,2004-05-04,2004-05-09,2004-04-29,5
10244,c,2004-05-04,2004-05-09,2004-04-29,5
10244,c,2004-05-04,2004-05-09,2004-04-29,5
10244,c,2004-05-04,2004-05-09,2004-04-29,5
10244,c,2004-05-04,2004-05-09,2004-04-29,5
10244,c,2004-05-04,2004-05-09,2004-04-29,5
10244,c,2004-05-04,2004-05-09,2004-04-29,5
10244,c,2004-05-04,2004-05-09,2004-04-29,5
10245,b,2004-05-09,2004-05-12,2004-05-04,3
10245,b,2004-05-09,2004-05-12,2004-05-04,3
10245,d,2004-05-09,2004-05-12,2004-05-04,3
10245,d,2004-05-09,2004-05-12,2004-05-04,3
10245,d,2004-05-09,2004-05-12,2004-05-04,3
10245,c,2004-05-09,2004-05-12,2004-05-04,3
10245,d,2004-05-09,2004-05-12,2004-05-04,3
10245,d,2004-05-09,2004-05-12,2004-05-04,3
10245,b,2004-05-09,2004-05-12,2004-05-04,3
10246,d,2004-05-06,2004-05-13,2004-05-05,7
10246,b,2004-05-06,2004-05-13,2004-05-05,7
10246,d,2004-05-06,2004-05-13,2004-05-05,7
10246,d,2004-05-06,2004-05-13,2004-05-05,7
10246,b,2004-05-06,2004-05-13,2004-05-05,7
10246,b,2004-05-06,2004-05-13,2004-05-05,7
10246,d,2004-05-06,2004-05-13,2004-05-05,7
10246,b,2004-05-06,2004-05-13,2004-05-05,7
10246,b,2004-05-06,2004-05-13,2004-05-05,7
10246,d,2004-05-06,2004-05-13,2004-05-05,7
10246,d,2004-05-06,2004-05-13,2004-05-05,7
10247,b,2004-05-08,2004-05-11,2004-05-05,3
10247,b,2004-05-08,2004-05-11,2004-05-05,3
10247,b,2004-05-08,2004-05-11,2004-05-05,3
10247,b,2004-05-08,2004-05-11,2004-05-05,3
10247,d,2004-05-08,2004-05-11,2004-05-05,3
10247,d,2004-05-08,2004-05-11,2004-05-05,3
10249,c,2004-05-11,2004-05-17,2004-05-08,6
10249,a,2004-05-11,2004-05-17,2004-05-08,6
10249,c,2004-05-11,2004-05-17,2004-05-08,6
10249,d,2004-05-11,2004-05-17,2004-05-08,6
10249,a,2004-05-11,2004-05-17,2004-05-08,6
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,c,2004-05-15,2004-05-19,2004-05-11,4
10250,c,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10250,a,2004-05-15,2004-05-19,2004-05-11,4
10251,a,2004-05-24,2004-05-24,2004-05-18,0
10251,a,2004-05-24,2004-05-24,2004-05-18,0
10251,a,2004-05-24,2004-05-24,2004-05-18,0
10251,a,2004-05-24,2004-05-24,2004-05-18,0
10251,a,2004-05-24,2004-05-24,2004-05-18,0
10251,a,2004-05-24,2004-05-24,2004-05-18,0
10252,b,2004-05-29,2004-06-04,2004-05-26,6
10252,b,2004-05-29,2004-06-04,2004-05-26,6
10252,a,2004-05-29,2004-06-04,2004-05-26,6
10252,b,2004-05-29,2004-06-04,2004-05-26,6
10252,a,2004-05-29,2004-06-04,2004-05-26,6
10252,b,2004-05-29,2004-06-04,2004-05-26,6
10252,a,2004-05-29,2004-06-04,2004-05-26,6
10252,a,2004-05-29,2004-06-04,2004-05-26,6
10252,a,2004-05-29,2004-06-04,2004-05-26,6
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10253,b,2004-06-02,2004-06-09,2004-06-01,7
10254,c,2004-06-04,2004-06-13,2004-06-03,9
10254,c,2004-06-04,2004-06-13,2004-06-03,9
10254,c,2004-06-04,2004-06-13,2004-06-03,9
10254,c,2004-06-04,2004-06-13,2004-06-03,9
10254,b,2004-06-04,2004-06-13,2004-06-03,9
10254,b,2004-06-04,2004-06-13,2004-06-03,9
10254,b,2004-06-04,2004-06-13,2004-06-03,9
10254,c,2004-06-04,2004-06-13,2004-06-03,9
10254,b,2004-06-04,2004-06-13,2004-06-03,9
10254,b,2004-06-04,2004-06-13,2004-06-03,9
10254,b,2004-06-04,2004-06-13,2004-06-03,9
10254,b,2004-06-04,2004-06-13,2004-06-03,9
10254,c,2004-06-04,2004-06-13,2004-06-03,9
10255,c,2004-06-09,2004-06-12,2004-06-04,3
10255,c,2004-06-09,2004-06-12,2004-06-04,3
10256,c,2004-06-10,2004-06-16,2004-06-08,6
10256,c,2004-06-10,2004-06-16,2004-06-08,6
10257,c,2004-06-15,2004-06-24,2004-06-14,9
10257,c,2004-06-15,2004-06-24,2004-06-14,9
10257,c,2004-06-15,2004-06-24,2004-06-14,9
10257,c,2004-06-15,2004-06-24,2004-06-14,9
10257,c,2004-06-15,2004-06-24,2004-06-14,9
10258,b,2004-06-23,2004-06-25,2004-06-15,2
10258,d,2004-06-23,2004-06-25,2004-06-15,2
10258,d,2004-06-23,2004-06-25,2004-06-15,2
10258,c,2004-06-23,2004-06-25,2004-06-15,2
10258,d,2004-06-23,2004-06-25,2004-06-15,2
10258,b,2004-06-23,2004-06-25,2004-06-15,2
10259,b,2004-06-17,2004-06-22,2004-06-15,5
10259,d,2004-06-17,2004-06-22,2004-06-15,5
10259,b,2004-06-17,2004-06-22,2004-06-15,5
10259,d,2004-06-17,2004-06-22,2004-06-15,5
10259,d,2004-06-17,2004-06-22,2004-06-15,5
10259,b,2004-06-17,2004-06-22,2004-06-15,5
10259,d,2004-06-17,2004-06-22,2004-06-15,5
10259,b,2004-06-17,2004-06-22,2004-06-15,5
10259,d,2004-06-17,2004-06-22,2004-06-15,5
10259,b,2004-06-17,2004-06-22,2004-06-15,5
10259,d,2004-06-17,2004-06-22,2004-06-15,5
10259,d,2004-06-17,2004-06-22,2004-06-15,5
10259,d,2004-06-17,2004-06-22,2004-06-15,5
10261,b,2004-06-22,2004-06-25,2004-06-17,3
10261,c,2004-06-22,2004-06-25,2004-06-17,3
10261,d,2004-06-22,2004-06-25,2004-06-17,3
10261,c,2004-06-22,2004-06-25,2004-06-17,3
10261,d,2004-06-22,2004-06-25,2004-06-17,3
10261,d,2004-06-22,2004-06-25,2004-06-17,3
10261,d,2004-06-22,2004-06-25,2004-06-17,3
10261,d,2004-06-22,2004-06-25,2004-06-17,3
10261,d,2004-06-22,2004-06-25,2004-06-17,3
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10263,a,2004-07-02,2004-07-04,2004-06-28,2
10264,a,2004-07-01,2004-07-06,2004-06-30,5
10264,b,2004-07-01,2004-07-06,2004-06-30,5
10264,a,2004-07-01,2004-07-06,2004-06-30,5
10264,b,2004-07-01,2004-07-06,2004-06-30,5
10264,a,2004-07-01,2004-07-06,2004-06-30,5
10264,a,2004-07-01,2004-07-06,2004-06-30,5
10264,a,2004-07-01,2004-07-06,2004-06-30,5
10265,b,2004-07-07,2004-07-09,2004-07-02,2
10265,b,2004-07-07,2004-07-09,2004-07-02,2
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10266,b,2004-07-10,2004-07-14,2004-07-06,4
10267,b,2004-07-09,2004-07-17,2004-07-07,8
10267,b,2004-07-09,2004-07-17,2004-07-07,8
10267,b,2004-07-09,2004-07-17,2004-07-07,8
10267,b,2004-07-09,2004-07-17,2004-07-07,8
10267,b,2004-07-09,2004-07-17,2004-07-07,8
10267,b,2004-07-09,2004-07-17,2004-07-07,8
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10268,c,2004-07-14,2004-07-18,2004-07-12,4
